MSN,YYYY,MM,Value,Column_Order,Description,Unit
TETCBUS,1998,1,8.607435,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,2,7.644977,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,3,8.168636,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,4,7.5101,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,5,7.574499,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,6,7.714753,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,7,8.276438,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,8,8.225681,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,9,7.615075,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,10,7.608855,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,11,7.505878,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,12,8.468992,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1998,13,94.92019,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,1,8.911855,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,2,7.808513,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,3,8.369503,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,4,7.655639,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,5,7.622282,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,6,7.804107,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,7,8.368269,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,8,8.376902,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,9,7.611086,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,10,7.71348,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,11,7.633343,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,12,8.670981,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,1999,13,96.544524,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,1,8.945501,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,2,8.402201,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,3,8.293297,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,4,7.669702,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,5,8.025769,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,6,8.002823,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,7,8.2304,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,8,8.542555,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,9,7.692325,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,10,7.760532,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,11,7.939985,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,12,9.198444,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2000,13,98.702224,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,1,9.229006,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,2,8.07248,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,3,8.473229,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,4,7.638084,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,5,7.629039,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,6,7.652567,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,7,8.144373,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,8,8.303252,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,9,7.400553,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,10,7.717429,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,11,7.543838,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,12,8.259887,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2001,13,96.063734,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,1,8.792688,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,2,7.856614,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,3,8.359268,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,4,7.758503,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,5,7.800424,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,6,7.890047,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,7,8.425776,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,8,8.344959,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,9,7.660314,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,10,7.801558,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,11,8.013087,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,12,8.832157,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2002,13,97.535391,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,1,9.233318,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,2,8.431296,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,3,8.382899,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,4,7.668238,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,5,7.663905,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,6,7.642514,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,7,8.272424,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,8,8.391317,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,9,7.605774,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,10,7.781214,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,11,7.835603,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,12,8.926274,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2003,13,97.834773,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,1,9.350298,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,2,8.733804,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,3,8.430957,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,4,7.793662,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,5,7.9663,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,6,7.982271,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,7,8.406324,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,8,8.354273,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,9,7.830376,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,10,7.947527,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,11,8.050403,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,12,9.156174,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2004,13,100.002368,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,1,9.287418,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,2,8.283701,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,3,8.726267,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,4,7.714719,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,5,7.939011,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,6,8.172057,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,7,8.580731,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,8,8.6878,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,9,7.789263,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,10,7.782699,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,11,7.939534,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,12,9.198377,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2005,13,100.101576,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,1,8.815171,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,2,8.190411,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,3,8.584267,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,4,7.709145,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,5,7.956185,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,6,8.146035,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,7,8.632105,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,8,8.731247,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,9,7.785737,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,10,8.019657,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,11,8.028304,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,12,8.793276,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2006,13,99.391541,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,1,9.217768,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,2,8.75081,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,3,8.555117,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,4,7.915944,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,5,8.013552,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,6,8.090346,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,7,8.48325,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,8,8.81244,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,9,7.933669,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,10,7.964517,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,11,8.074162,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,12,9.081788,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2007,13,100.893363,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,1,9.410257,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,2,8.649724,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,3,8.584292,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,4,7.832058,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,5,7.889818,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,6,8.036609,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,7,8.411883,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,8,8.211797,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,9,7.348798,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,10,7.779822,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,11,7.805094,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,12,8.793558,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2008,13,98.753711,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,1,9.126331,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,2,7.866567,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,3,8.045493,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,4,7.334381,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,5,7.280212,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,6,7.530563,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,7,7.80759,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,8,7.955155,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,9,7.263665,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,10,7.46333,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,11,7.437943,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,12,8.830987,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2009,13,93.942216,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,1,9.121456,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,2,8.202035,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,3,8.189933,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,4,7.359139,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,5,7.665434,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,6,7.996983,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,7,8.368233,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,8,8.431805,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,9,7.681554,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,10,7.494362,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,11,7.785895,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,12,9.220031,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2010,13,97.516859,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,1,9.285061,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,2,8.095841,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,3,8.327342,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,4,7.485943,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,5,7.565717,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,6,7.879514,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,7,8.370293,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,8,8.393564,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,9,7.546655,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,10,7.564093,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,11,7.772146,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,12,8.564063,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2011,13,96.85023,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,1,8.666684,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,2,7.954653,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,3,7.664904,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,4,7.206596,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,5,7.599349,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,6,7.720632,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,7,8.282013,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,8,8.219743,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,9,7.359672,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,10,7.56378,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,11,7.757292,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,12,8.384808,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2012,13,94.380123,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,1,8.973957,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,2,8.006979,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,3,8.371117,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,4,7.511561,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,5,7.608582,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,6,7.712287,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,7,8.261898,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,8,8.162109,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,9,7.626387,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,10,7.705025,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,11,8.118624,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,12,9.058767,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2013,13,97.117292,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,1,9.584744,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,2,8.423765,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,3,8.516765,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,4,7.55024,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,5,7.637974,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,6,7.770959,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,7,8.222063,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,8,8.198091,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,9,7.640478,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,10,7.753352,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,11,8.188978,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,12,8.78814,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2014,13,98.275542,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,1,9.291025,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,2,8.604256,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,3,8.426533,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,4,7.461618,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,5,7.638888,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,6,7.894009,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,7,8.424892,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,8,8.307919,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,9,7.680299,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,10,7.612446,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,11,7.672074,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,12,8.363649,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2015,13,97.377606,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,1,9.053108,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,2,8.222266,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,3,7.975398,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,4,7.442451,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,5,7.57198,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,6,7.925709,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,7,8.458912,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,8,8.527717,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,9,7.736602,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,10,7.640814,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,11,7.703156,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,12,9.070193,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2016,13,97.328303,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2017,1,8.972848,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2017,2,7.61469,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2017,3,8.420792,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,2017,4,7.443833,12,Total Primary Energy Consumption,Quadrillion Btu
